,Unnamed: 0,serialnumber,metrictype,metricid,metrickey,metricshortname,metricName,metricNameChinese,timezone,description,eventdatetime,adjustedvalue,targetvalue,minwarningthresholdvalue,maxwarningthresholdvalue,minalarmthresholdvalue,maxalarmthresholdvalue,lastvalue,path,alertalarmtype,isalert,isalarm,isreset,algorithm,AlertAlarmDateTime,TimeZoneAbreviation,SnapshotUrl,UtcOffsetMinutes
1727,1690,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  5:03PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T17:03:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/19/2/328818010145_1_1694451816,0.0
1729,1692,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  5:11PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T17:11:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/19/5/328818010145_1_1694452265,0.0
1731,1694,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  5:17PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T17:17:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/19/7/328818010145_1_1694452620,0.0
1733,1696,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  5:32PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T17:32:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/19/11/328818010145_1_1694453549,0.0
1735,1698,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  5:41PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T17:41:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/19/14/328818010145_1_1694454105,0.0
1737,1700,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  5:47PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T17:47:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/19/16/328818010145_1_1694454474,0.0
1739,1702,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  6:01PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T18:01:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/19/19/328818010145_1_1694455315,0.0
1741,1704,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  6:10PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T18:10:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/19/22/328818010145_1_1694455834,0.0
1743,1706,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  6:19PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T18:19:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/19/26/328818010145_1_1694456357,0.0
1745,1708,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  6:24PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T18:24:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/19/28/328818010145_1_1694456689,0.0
1747,1710,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  6:41PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T18:41:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/19/33/328818010145_1_1694457665,0.0
1749,1712,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  6:49PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T18:49:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/19/35/328818010145_1_1694458199,0.0
1751,1714,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  7:03PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T19:03:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/19/40/328818010145_1_1694458996,0.0
1753,1716,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  7:12PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T19:12:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/19/44/328818010145_1_1694459558,0.0
1755,1718,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  7:21PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T19:21:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/19/47/328818010145_1_1694460097,0.0
1757,1720,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  7:28PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T19:28:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/19/49/328818010145_1_1694460495,0.0
1759,1722,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  7:43PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T19:43:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/19/55/328818010145_1_1694461381,0.0
1761,1724,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  7:52PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T19:52:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/20/1/328818010145_1_1694461946,0.0
1763,1726,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  8:01PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T20:01:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/20/4/328818010145_1_1694462484,0.0
1765,1728,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  8:17PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T20:17:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/20/11/328818010145_1_1694463474,0.0
1767,1730,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  8:26PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T20:26:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/20/13/328818010145_1_1694463982,0.0
1769,1732,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  8:33PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T20:33:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/20/16/328818010145_1_1694464392,0.0
1771,1734,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  8:39PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T20:39:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/20/23/328818010145_1_1694464789,0.0
1773,1736,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  8:46PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T20:46:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/20/29/328818010145_1_1694465167,0.0
1775,1738,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  8:53PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T20:53:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/20/36/328818010145_1_1694465587,0.0
1777,1740,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  8:59PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T20:59:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/20/42/328818010145_1_1694465947,0.0
1779,1742,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  9:14PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T21:14:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/20/58/328818010145_1_1694466895,0.0
1781,1744,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  9:31PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T21:31:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/21/14/328818010145_1_1694467862,0.0
1783,1746,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  9:52PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T21:52:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/21/36/328818010145_1_1694469137,0.0
1785,1748,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  9:57PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T21:57:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/21/41/328818010145_1_1694469469,0.0
1787,1750,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023 10:07PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T22:07:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/21/51/328818010145_1_1694470060,0.0
1789,1752,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023 10:13PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T22:13:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/21/57/328818010145_1_1694470398,0.0
1791,1754,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023 10:22PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T22:22:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/22/5/328818010145_1_1694470932,0.0
1793,1756,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023 10:28PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T22:28:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/22/12/328818010145_1_1694471321,0.0
1795,1758,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023 10:35PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T22:35:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/22/19/328818010145_1_1694471744,0.0
1797,1760,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023 10:41PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T22:41:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/22/25/328818010145_1_1694472093,0.0
1799,1762,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023 10:49PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T22:49:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/22/32/328818010145_1_1694472554,0.0
1801,1764,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023 10:55PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T22:55:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/22/39/328818010145_1_1694472922,0.0
1803,1766,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023 11:02PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T23:02:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/22/46/328818010145_1_1694473370,0.0
1805,1768,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023 11:08PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T23:08:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/22/52/328818010145_1_1694473703,0.0
1807,1770,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023 11:23PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T23:23:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/23/7/328818010145_1_1694474639,0.0
1809,1772,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023 11:32PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T23:32:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/23/16/328818010145_1_1694475154,0.0
1811,1774,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023 11:40PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T23:40:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/23/24/328818010145_1_1694475650,0.0
1813,1776,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023 11:48PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T23:48:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/23/32/328818010145_1_1694476099,0.0
1815,1778,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023 11:54PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T23:54:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/23/37/328818010145_1_1694476445,0.0
1817,1780,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023 12:02AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T00:02:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/23/45/328818010145_1_1694476925,0.0
1819,1782,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023 12:07AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T00:07:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/23/51/328818010145_1_1694477274,0.0
1821,1784,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023 12:22AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T00:22:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/12/0/5/328818010145_1_1694478136,0.0
1823,1786,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023 12:31AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T00:31:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/12/0/15/328818010145_1_1694478687,0.0
1825,1788,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023 12:39AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T00:39:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/12/0/23/328818010145_1_1694479196,0.0
1827,1790,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023 12:48AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T00:48:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/12/0/32/328818010145_1_1694479700,0.0
1829,1792,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023 12:56AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T00:56:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/12/0/40/328818010145_1_1694480192,0.0
1831,1794,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023  1:05AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T01:05:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/12/0/49/328818010145_1_1694480740,0.0
1833,1796,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023  1:11AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T01:11:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/12/0/55/328818010145_1_1694481086,0.0
1835,1798,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023  1:25AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T01:25:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/12/1/8/328818010145_1_1694481909,0.0
1837,1800,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023  1:32AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T01:32:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/12/1/16/328818010145_1_1694482371,0.0
1839,1802,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023  1:40AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T01:40:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/12/1/23/328818010145_1_1694482803,0.0
1841,1804,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023  1:46AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T01:46:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/12/1/30/328818010145_1_1694483177,0.0
1843,1806,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023  1:58AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T01:58:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/12/1/42/328818010145_1_1694483923,0.0
1845,1808,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023  2:06AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T02:06:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/12/1/50/328818010145_1_1694484382,0.0
1847,1810,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023  2:12AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T02:12:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/12/1/56/328818010145_1_1694484764,0.0
1849,1812,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023  2:19AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T02:19:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/12/2/3/328818010145_1_1694485159,0.0
1851,1814,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023  2:31AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T02:31:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/12/2/15/328818010145_1_1694485911,0.0
1853,1816,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023  2:46AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T02:46:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/12/2/30/328818010145_1_1694486780,0.0
1855,1818,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023  2:53AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T02:53:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/12/2/37/328818010145_1_1694487214,0.0
1857,1820,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 12 2023  6:08AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-12T06:08:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/12/5/52/328818010145_1_1694498896,0.0
1859,1822,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 13 2023  6:56PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-13T18:56:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/13/18/40/328818010145_1_1694631395,0.0
1861,1824,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 14 2023  1:05AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-14T01:05:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/14/0/49/328818010145_1_1694653549,0.0
1863,1826,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 14 2023  2:54PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-14T14:54:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/14/14/38/328818010145_1_1694703297,0.0
1865,1828,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 16 2023  2:07AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-16T02:07:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/16/1/51/328818010145_1_1694830051,0.0
1870,1833,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 24 2023  6:01AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-24T06:01:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/24/5/57/328818010145_1_1695535307,0.0
1871,1834,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,HIGH COND WATER FLOW,Sep 24 2023  6:01AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-24T06:01:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/24/5/57/328818010145_1_1695535307,0.0
